,Year,Sport,Event,Country,Gender,Medal Rank,Medal,Name of Athlete or Team,Age of Athlete
842,1976,Figure Skating,Mixed Ice Dancing,Soviet Union,Mixed,2,silver,Soviet Union-2,
843,1976,Figure Skating,Mixed Ice Dancing,United States,Mixed,3,bronze,United States-1,
844,1976,Figure Skating,Women's Singles,United States,Women,1,gold,Dorothy Hamill,19.0
845,1976,Figure Skating,Women's Singles,Netherlands,Women,2,silver,Dianne de Leeuw,20.0
846,1976,Figure Skating,Women's Singles,East Germany,Women,3,bronze,Christine Errath,19.0
847,1976,Ice Hockey,Men's Ice Hockey,Soviet Union,Men,1,gold,Soviet Union,
848,1976,Ice Hockey,Men's Ice Hockey,Czechoslovakia,Men,2,silver,Czechoslovakia,
849,1976,Ice Hockey,Men's Ice Hockey,West Germany,Men,3,bronze,West Germany,
850,1976,Luge,Men's Singles,East Germany,Men,1,gold,Dettlef GÃ¼nther,21.0
851,1976,Luge,Men's Singles,West Germany,Men,2,silver,Josef Fendt,28.0
852,1976,Luge,Men's Singles,East Germany,Men,3,bronze,Hans Rinn,22.0
853,1976,Luge,Men's Doubles,East Germany,Men,1,gold,East Germany-1,
854,1976,Luge,Men's Doubles,West Germany,Men,2,silver,West Germany-1,
855,1976,Luge,Men's Doubles,Austria,Men,3,bronze,Austria-1,
856,1976,Luge,Women's Singles,East Germany,Women,1,gold,Margit Schumann,23.0
857,1976,Luge,Women's Singles,East Germany,Women,2,silver,Ute RÃ¼hrold,21.0
858,1976,Luge,Women's Singles,West Germany,Women,3,bronze,Elisabeth Demleitner,23.0
859,1976,Nordic Combined,Men's Individual,East Germany,Men,1,gold,Ulrich Wehling,23.0
860,1976,Nordic Combined,Men's Individual,West Germany,Men,2,silver,Urban Hettich,22.0
861,1976,Nordic Combined,Men's Individual,East Germany,Men,3,bronze,Konrad Winkler,20.0
862,1976,Ski Jumping,"Men's Normal Hill, Individual",East Germany,Men,1,gold,Hans-Georg Aschenbach,24.0
863,1976,Ski Jumping,"Men's Normal Hill, Individual",East Germany,Men,2,silver,Jochen Danneberg,22.0
864,1976,Ski Jumping,"Men's Normal Hill, Individual",Austria,Men,3,bronze,Karl Schnabl,21.0
865,1976,Ski Jumping,"Men's Large Hill, Individual",Austria,Men,1,gold,Karl Schnabl,21.0
866,1976,Ski Jumping,"Men's Large Hill, Individual",Austria,Men,2,silver,Toni Innauer,17.0
867,1976,Ski Jumping,"Men's Large Hill, Individual",East Germany,Men,3,bronze,Henry GlaÃŸ,22.0
868,1976,Speedskating,Men's 500 Meters,Soviet Union,Men,1,gold,Yevgeny Kulikov,25.0
869,1976,Speedskating,Men's 500 Meters,Soviet Union,Men,2,silver,Valery Muratov,29.0
870,1976,Speedskating,Men's 500 Meters,United States,Men,3,bronze,Dan Immerfall,20.0
871,1976,Speedskating,"Men's 1,000 Meters",United States,Men,1,gold,Peter Mueller,21.0
872,1976,Speedskating,"Men's 1,000 Meters",Norway,Men,2,silver,JÃ¸rn Didriksen,22.0
873,1976,Speedskating,"Men's 1,000 Meters",Soviet Union,Men,3,bronze,Valery Muratov,29.0
874,1976,Speedskating,"Men's 1,500 Meters",Norway,Men,1,gold,Jan Egil Storholt,26.0
875,1976,Speedskating,"Men's 1,500 Meters",Soviet Union,Men,2,silver,Yury Kondakov,24.0
876,1976,Speedskating,"Men's 1,500 Meters",Netherlands,Men,3,bronze,Hans van Helden,27.0
877,1976,Speedskating,"Men's 5,000 Meters",Norway,Men,1,gold,Sten Stensen,28.0
878,1976,Speedskating,"Men's 5,000 Meters",Netherlands,Men,2,silver,Piet Kleine,24.0
879,1976,Speedskating,"Men's 5,000 Meters",Netherlands,Men,3,bronze,Hans van Helden,27.0
880,1976,Speedskating,"Men's 10,000 Meters",Netherlands,Men,1,gold,Piet Kleine,24.0
881,1976,Speedskating,"Men's 10,000 Meters",Norway,Men,2,silver,Sten Stensen,28.0
882,1976,Speedskating,"Men's 10,000 Meters",Netherlands,Men,3,bronze,Hans van Helden,27.0
883,1976,Speedskating,Women's 500 Meters,United States,Women,1,gold,Sheila Young,25.0
884,1976,Speedskating,Women's 500 Meters,Canada,Women,2,silver,Cathy Priestner,19.0
885,1976,Speedskating,Women's 500 Meters,Soviet Union,Women,3,bronze,Tatyana Averina-Barabash,25.0
886,1976,Speedskating,"Women's 1,000 Meters",Soviet Union,Women,1,gold,Tatyana Averina-Barabash,25.0
887,1976,Speedskating,"Women's 1,000 Meters",United States,Women,2,silver,Leah Poulos-Mueller,24.0
888,1976,Speedskating,"Women's 1,000 Meters",United States,Women,3,bronze,Sheila Young,25.0
889,1976,Speedskating,"Women's 1,500 Meters",Soviet Union,Women,1,gold,Galina Stepanskaya,27.0
890,1976,Speedskating,"Women's 1,500 Meters",United States,Women,2,silver,Sheila Young,25.0
891,1976,Speedskating,"Women's 1,500 Meters",Soviet Union,Women,3,bronze,Tatyana Averina-Barabash,25.0
892,1976,Speedskating,"Women's 3,000 Meters",Soviet Union,Women,1,gold,Tatyana Averina-Barabash,25.0
893,1976,Speedskating,"Women's 3,000 Meters",East Germany,Women,2,silver,Andrea Ehrig-SchÃ¶ne-Mitscherlich,15.0
894,1976,Speedskating,"Women's 3,000 Meters",Norway,Women,3,bronze,Lisbeth Korsmo-Berg,28.0
895,1980,Alpine Skiing,Men's Downhill,Austria,Men,1,gold,Leonhard Stock,21.0
896,1980,Alpine Skiing,Men's Downhill,Austria,Men,2,silver,Peter Wirnsberger,21.0
897,1980,Alpine Skiing,Men's Downhill,Canada,Men,3,bronze,Steve Podborski,22.0
898,1980,Alpine Skiing,Men's Giant Slalom,Sweden,Men,1,gold,Ingemar Stenmark,23.0
899,1980,Alpine Skiing,Men's Giant Slalom,Liechtenstein,Men,2,silver,Andi Wenzel,21.0
900,1980,Alpine Skiing,Men's Giant Slalom,Austria,Men,3,bronze,Hans Enn,21.0
901,1980,Alpine Skiing,Men's Slalom,Sweden,Men,1,gold,Ingemar Stenmark,23.0
902,1980,Alpine Skiing,Men's Slalom,United States,Men,2,silver,Phil Mahre,22.0
903,1980,Alpine Skiing,Men's Slalom,Switzerland,Men,3,bronze,Jacques LÃ¼thy,20.0
904,1980,Alpine Skiing,Women's Downhill,Austria,Women,1,gold,Annemarie Moser-PrÃ¶ll,26.0
905,1980,Alpine Skiing,Women's Downhill,Liechtenstein,Women,2,silver,Hanni Wenzel,23.0
906,1980,Alpine Skiing,Women's Downhill,Switzerland,Women,3,bronze,Marie-Theres Nadig,25.0
907,1980,Alpine Skiing,Women's Giant Slalom,Liechtenstein,Women,1,gold,Hanni Wenzel,23.0
908,1980,Alpine Skiing,Women's Giant Slalom,West Germany,Women,2,silver,Irene Epple,22.0
909,1980,Alpine Skiing,Women's Giant Slalom,France,Women,3,bronze,Perrine Pelen,19.0
910,1980,Alpine Skiing,Women's Slalom,Liechtenstein,Women,1,gold,Hanni Wenzel,23.0
911,1980,Alpine Skiing,Women's Slalom,West Germany,Women,2,silver,Christa Kinshofer-GÃ¼thlein,19.0
912,1980,Alpine Skiing,Women's Slalom,Switzerland,Women,3,bronze,Erika Hess,17.0
913,1980,Biathlon,Men's 10-Kilometer Sprint,East Germany,Men,1,gold,Frank Ullrich,22.0
914,1980,Biathlon,Men's 10-Kilometer Sprint,Soviet Union,Men,2,silver,Vladimir Alikin,22.0
915,1980,Biathlon,Men's 10-Kilometer Sprint,Soviet Union,Men,3,bronze,Anatoly Alyabyev,28.0
916,1980,Biathlon,Men's 20 Kilometers,Soviet Union,Men,1,gold,Anatoly Alyabyev,28.0
917,1980,Biathlon,Men's 20 Kilometers,East Germany,Men,2,silver,Frank Ullrich,22.0
918,1980,Biathlon,Men's 20 Kilometers,East Germany,Men,3,bronze,Eberhard RÃ¶sch,25.0
919,1980,Biathlon,Men's 4 Ã— 7.5-Kilometer Relay,Soviet Union,Men,1,gold,Soviet Union,
920,1980,Biathlon,Men's 4 Ã— 7.5-Kilometer Relay,East Germany,Men,2,silver,East Germany,
921,1980,Biathlon,Men's 4 Ã— 7.5-Kilometer Relay,West Germany,Men,3,bronze,West Germany,
922,1980,Bobsled,Men's Two,Switzerland,Men,1,gold,Switzerland-2,
923,1980,Bobsled,Men's Two,East Germany,Men,2,silver,East Germany-2,
924,1980,Bobsled,Men's Two,East Germany,Men,3,bronze,East Germany-1,
925,1980,Bobsled,Men's Four,East Germany,Men,1,gold,East Germany-1,
926,1980,Bobsled,Men's Four,Switzerland,Men,2,silver,Switzerland-1,
927,1980,Bobsled,Men's Four,East Germany,Men,3,bronze,East Germany-2,
928,1980,Cross-Country Skiing,Men's 15 Kilometers,Sweden,Men,1,gold,Thomas Wassberg,23.0
929,1980,Cross-Country Skiing,Men's 15 Kilometers,Finland,Men,2,silver,Juha Mieto,30.0
930,1980,Cross-Country Skiing,Men's 15 Kilometers,Norway,Men,3,bronze,Ove Aunli,23.0
931,1980,Cross-Country Skiing,Men's 30 Kilometers,Soviet Union,Men,1,gold,Nikolay Zimyatov,24.0
932,1980,Cross-Country Skiing,Men's 30 Kilometers,Soviet Union,Men,2,silver,Vasily Rochev,28.0
933,1980,Cross-Country Skiing,Men's 30 Kilometers,Bulgaria,Men,3,bronze,Ivan Lebanov,22.0
934,1980,Cross-Country Skiing,Men's 50 Kilometers,Soviet Union,Men,1,gold,Nikolay Zimyatov,24.0
935,1980,Cross-Country Skiing,Men's 50 Kilometers,Finland,Men,2,silver,Juha Mieto,30.0
936,1980,Cross-Country Skiing,Men's 50 Kilometers,Soviet Union,Men,3,bronze,Aleksandr Zavyalov,24.0
937,1980,Cross-Country Skiing,Men's 4 Ã— 10-Kilometer Relay,Soviet Union,Men,1,gold,Soviet Union,
938,1980,Cross-Country Skiing,Men's 4 Ã— 10-Kilometer Relay,Norway,Men,2,silver,Norway,
939,1980,Cross-Country Skiing,Men's 4 Ã— 10-Kilometer Relay,Finland,Men,3,bronze,Finland,
940,1980,Cross-Country Skiing,Women's 5 Kilometers,Soviet Union,Women,1,gold,Raisa Smetanina,27.0
941,1980,Cross-Country Skiing,Women's 5 Kilometers,Finland,Women,2,silver,Hilkka Riihivuori-Kuntola,27.0
942,1980,Cross-Country Skiing,Women's 5 Kilometers,Czechoslovakia,Women,3,bronze,KvÄ›ta JeriovÃ¡,23.0
943,1980,Cross-Country Skiing,Women's 10 Kilometers,East Germany,Women,1,gold,Barbara Petzold,24.0
944,1980,Cross-Country Skiing,Women's 10 Kilometers,Finland,Women,2,silver,Hilkka Riihivuori-Kuntola,27.0
945,1980,Cross-Country Skiing,Women's 10 Kilometers,Finland,Women,3,bronze,Helena Kivioja-Takalo,32.0
946,1980,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,East Germany,Women,1,gold,East Germany,
947,1980,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Soviet Union,Women,2,silver,Soviet Union,
948,1980,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Norway,Women,3,bronze,Norway,
949,1980,Figure Skating,Men's Singles,Britain,Men,1,gold,Robin Cousins,22.0
950,1980,Figure Skating,Men's Singles,East Germany,Men,2,silver,Jan Hoffmann,24.0
951,1980,Figure Skating,Men's Singles,United States,Men,3,bronze,Charlie Tickner,26.0
952,1980,Figure Skating,Mixed Pairs,Soviet Union,Mixed,1,gold,Soviet Union-1,
953,1980,Figure Skating,Mixed Pairs,Soviet Union,Mixed,2,silver,Soviet Union-2,
954,1980,Figure Skating,Mixed Pairs,East Germany,Mixed,3,bronze,East Germany-1,
955,1980,Figure Skating,Mixed Ice Dancing,Soviet Union,Mixed,1,gold,Soviet Union-1,
956,1980,Figure Skating,Mixed Ice Dancing,Hungary,Mixed,2,silver,Hungary,
957,1980,Figure Skating,Mixed Ice Dancing,Soviet Union,Mixed,3,bronze,Soviet Union-2,
958,1980,Figure Skating,Women's Singles,East Germany,Women,1,gold,Anett PÃ¶tzsch,19.0
959,1980,Figure Skating,Women's Singles,United States,Women,2,silver,Linda Fratianne,19.0
960,1980,Figure Skating,Women's Singles,West Germany,Women,3,bronze,Dagmar Lurz,21.0
961,1980,Ice Hockey,Men's Ice Hockey,United States,Men,1,gold,United States,
962,1980,Ice Hockey,Men's Ice Hockey,Soviet Union,Men,2,silver,Soviet Union,
963,1980,Ice Hockey,Men's Ice Hockey,Sweden,Men,3,bronze,Sweden,
964,1980,Luge,Men's Singles,East Germany,Men,1,gold,Bernhard Glass,22.0
965,1980,Luge,Men's Singles,Italy,Men,2,silver,Paul Hildgartner,27.0
966,1980,Luge,Men's Singles,West Germany,Men,3,bronze,Anton Winkler,25.0
967,1980,Luge,Men's Doubles,East Germany,Men,1,gold,East Germany-1,
968,1980,Luge,Men's Doubles,Italy,Men,2,silver,Italy-1,
969,1980,Luge,Men's Doubles,Austria,Men,3,bronze,Austria-1,
970,1980,Luge,Women's Singles,Soviet Union,Women,1,gold,Vera ZozuÄ¼a,24.0
971,1980,Luge,Women's Singles,East Germany,Women,2,silver,Melitta Sollmann,21.0
972,1980,Luge,Women's Singles,Soviet Union,Women,3,bronze,IngrÄ«da Amantova,19.0
973,1980,Nordic Combined,Men's Individual,East Germany,Men,1,gold,Ulrich Wehling,27.0
974,1980,Nordic Combined,Men's Individual,Finland,Men,2,silver,Jouko Karjalainen,23.0
975,1980,Nordic Combined,Men's Individual,East Germany,Men,3,bronze,Konrad Winkler,24.0
976,1980,Ski Jumping,"Men's Normal Hill, Individual",Austria,Men,1,gold,Toni Innauer,21.0
977,1980,Ski Jumping,"Men's Normal Hill, Individual",East Germany,Men,2,silver,Manfred Deckert,18.0
978,1980,Ski Jumping,"Men's Normal Hill, Individual",Japan,Men,2,silver,Hirokazu Yagi,20.0
979,1980,Ski Jumping,"Men's Large Hill, Individual",Finland,Men,1,gold,Jouko TÃ¶rmÃ¤nen,25.0
980,1980,Ski Jumping,"Men's Large Hill, Individual",Austria,Men,2,silver,Hubert Neuper,19.0
981,1980,Ski Jumping,"Men's Large Hill, Individual",Finland,Men,3,bronze,Jari Puikkonen,20.0
982,1980,Speedskating,Men's 500 Meters,United States,Men,1,gold,Eric Heiden,21.0
983,1980,Speedskating,Men's 500 Meters,Soviet Union,Men,2,silver,Yevgeny Kulikov,29.0
984,1980,Speedskating,Men's 500 Meters,Netherlands,Men,3,bronze,Lieuwe de Boer,28.0
985,1980,Speedskating,"Men's 1,000 Meters",United States,Men,1,gold,Eric Heiden,21.0
986,1980,Speedskating,"Men's 1,000 Meters",Canada,Men,2,silver,GaÃ©tan Boucher,21.0
987,1980,Speedskating,"Men's 1,000 Meters",Soviet Union,Men,3,bronze,Vladimir Lobanov,26.0
988,1980,Speedskating,"Men's 1,000 Meters",Norway,Men,3,bronze,Frode RÃ¸nning,20.0
989,1980,Speedskating,"Men's 1,500 Meters",United States,Men,1,gold,Eric Heiden,21.0
990,1980,Speedskating,"Men's 1,500 Meters",Norway,Men,2,silver,Kay Arne Stenshjemmet,26.0
991,1980,Speedskating,"Men's 1,500 Meters",Norway,Men,3,bronze,Terje Andersen,27.0
992,1980,Speedskating,"Men's 5,000 Meters",United States,Men,1,gold,Eric Heiden,21.0
993,1980,Speedskating,"Men's 5,000 Meters",Norway,Men,2,silver,Kay Arne Stenshjemmet,26.0
994,1980,Speedskating,"Men's 5,000 Meters",Norway,Men,3,bronze,Tom Erik Oxholm,20.0
995,1980,Speedskating,"Men's 10,000 Meters",United States,Men,1,gold,Eric Heiden,21.0
996,1980,Speedskating,"Men's 10,000 Meters",Netherlands,Men,2,silver,Piet Kleine,28.0
997,1980,Speedskating,"Men's 10,000 Meters",Norway,Men,3,bronze,Tom Erik Oxholm,20.0
998,1980,Speedskating,Women's 500 Meters,East Germany,Women,1,gold,Karin Enke-Kania,18.0
999,1980,Speedskating,Women's 500 Meters,United States,Women,2,silver,Leah Poulos-Mueller,28.0
1000,1980,Speedskating,Women's 500 Meters,Soviet Union,Women,3,bronze,Nataliya Petrusyova,24.0
1001,1980,Speedskating,"Women's 1,000 Meters",Soviet Union,Women,1,gold,Nataliya Petrusyova,24.0
1002,1980,Speedskating,"Women's 1,000 Meters",United States,Women,2,silver,Leah Poulos-Mueller,28.0
1003,1980,Speedskating,"Women's 1,000 Meters",East Germany,Women,3,bronze,Sylvia Albrecht,17.0
1004,1980,Speedskating,"Women's 1,500 Meters",Netherlands,Women,1,gold,Annie Borckink,28.0
1005,1980,Speedskating,"Women's 1,500 Meters",Netherlands,Women,2,silver,Ria Visser,18.0
1006,1980,Speedskating,"Women's 1,500 Meters",East Germany,Women,3,bronze,Sabine Becker,20.0
1007,1980,Speedskating,"Women's 3,000 Meters",Norway,Women,1,gold,BjÃ¸rg Eva Jensen,19.0
1008,1980,Speedskating,"Women's 3,000 Meters",East Germany,Women,2,silver,Sabine Becker,20.0
1009,1980,Speedskating,"Women's 3,000 Meters",United States,Women,3,bronze,Beth Heiden,20.0
1010,1984,Alpine Skiing,Men's Downhill,United States,Men,1,gold,Bill Johnson,23.0
1011,1984,Alpine Skiing,Men's Downhill,Switzerland,Men,2,silver,Peter MÃ¼ller,26.0
1012,1984,Alpine Skiing,Men's Downhill,Austria,Men,3,bronze,Anton Steiner,25.0
1013,1984,Alpine Skiing,Men's Giant Slalom,Switzerland,Men,1,gold,Max Julen,22.0
1014,1984,Alpine Skiing,Men's Giant Slalom,Yugoslavia,Men,2,silver,Jure Franko,21.0
1015,1984,Alpine Skiing,Men's Giant Slalom,Liechtenstein,Men,3,bronze,Andi Wenzel,25.0
1016,1984,Alpine Skiing,Men's Slalom,United States,Men,1,gold,Phil Mahre,26.0
1017,1984,Alpine Skiing,Men's Slalom,United States,Men,2,silver,Steve Mahre,26.0
1018,1984,Alpine Skiing,Men's Slalom,France,Men,3,bronze,Didier Bouvet,22.0
1019,1984,Alpine Skiing,Women's Downhill,Switzerland,Women,1,gold,Michela Figini,17.0
1020,1984,Alpine Skiing,Women's Downhill,Switzerland,Women,2,silver,Maria Walliser,20.0
1021,1984,Alpine Skiing,Women's Downhill,Czechoslovakia,Women,3,bronze,Olga CharvÃ¡tovÃ¡,21.0
1022,1984,Alpine Skiing,Women's Giant Slalom,United States,Women,1,gold,Debbie Armstrong,20.0
1023,1984,Alpine Skiing,Women's Giant Slalom,United States,Women,2,silver,Christin Cooper,24.0
1024,1984,Alpine Skiing,Women's Giant Slalom,France,Women,3,bronze,Perrine Pelen,23.0
1025,1984,Alpine Skiing,Women's Slalom,Italy,Women,1,gold,Paola Magoni-Sforza,19.0
1026,1984,Alpine Skiing,Women's Slalom,France,Women,2,silver,Perrine Pelen,23.0
1027,1984,Alpine Skiing,Women's Slalom,Liechtenstein,Women,3,bronze,Ursula Konzett,24.0
1028,1984,Biathlon,Men's 10-Kilometer Sprint,Norway,Men,1,gold,Eirik Kvalfoss,24.0
1029,1984,Biathlon,Men's 10-Kilometer Sprint,West Germany,Men,2,silver,Peter Angerer,24.0
1030,1984,Biathlon,Men's 10-Kilometer Sprint,East Germany,Men,3,bronze,Matthias Jacob,23.0
1031,1984,Biathlon,Men's 20 Kilometers,West Germany,Men,1,gold,Peter Angerer,24.0
1032,1984,Biathlon,Men's 20 Kilometers,East Germany,Men,2,silver,Frank-Peter Roetsch,19.0
1033,1984,Biathlon,Men's 20 Kilometers,Norway,Men,3,bronze,Eirik Kvalfoss,24.0
1034,1984,Biathlon,Men's 4 Ã— 7.5-Kilometer Relay,Soviet Union,Men,1,gold,Soviet Union,
1035,1984,Biathlon,Men's 4 Ã— 7.5-Kilometer Relay,Norway,Men,2,silver,Norway,
1036,1984,Biathlon,Men's 4 Ã— 7.5-Kilometer Relay,West Germany,Men,3,bronze,West Germany,
1037,1984,Bobsled,Men's Two,East Germany,Men,1,gold,East Germany-2,
1038,1984,Bobsled,Men's Two,East Germany,Men,2,silver,East Germany-1,
1039,1984,Bobsled,Men's Two,Soviet Union,Men,3,bronze,Soviet Union-2,
1040,1984,Bobsled,Men's Four,East Germany,Men,1,gold,East Germany-1,
1041,1984,Bobsled,Men's Four,East Germany,Men,2,silver,East Germany-2,
1042,1984,Bobsled,Men's Four,Switzerland,Men,3,bronze,Switzerland-1,
1043,1984,Cross-Country Skiing,Men's 15 Kilometers,Sweden,Men,1,gold,Gunde Svan,22.0
1044,1984,Cross-Country Skiing,Men's 15 Kilometers,Finland,Men,2,silver,Aki Karvonen,26.0
1045,1984,Cross-Country Skiing,Men's 15 Kilometers,Finland,Men,3,bronze,Harri Kirvesniemi,25.0
1046,1984,Cross-Country Skiing,Men's 30 Kilometers,Soviet Union,Men,1,gold,Nikolay Zimyatov,28.0
1047,1984,Cross-Country Skiing,Men's 30 Kilometers,Soviet Union,Men,2,silver,Aleksandr Zavyalov,28.0
1048,1984,Cross-Country Skiing,Men's 30 Kilometers,Sweden,Men,3,bronze,Gunde Svan,22.0
1049,1984,Cross-Country Skiing,Men's 50 Kilometers,Sweden,Men,1,gold,Thomas Wassberg,27.0
1050,1984,Cross-Country Skiing,Men's 50 Kilometers,Sweden,Men,2,silver,Gunde Svan,22.0
1051,1984,Cross-Country Skiing,Men's 50 Kilometers,Finland,Men,3,bronze,Aki Karvonen,26.0
1052,1984,Cross-Country Skiing,Men's 4 Ã— 10-Kilometer Relay,Sweden,Men,1,gold,Sweden,
1053,1984,Cross-Country Skiing,Men's 4 Ã— 10-Kilometer Relay,Soviet Union,Men,2,silver,Soviet Union,
1054,1984,Cross-Country Skiing,Men's 4 Ã— 10-Kilometer Relay,Finland,Men,3,bronze,Finland,
1055,1984,Cross-Country Skiing,Women's 5 Kilometers,Finland,Women,1,gold,Marja-Liisa Kirvesniemi-HÃ¤mÃ¤lÃ¤inen,28.0
1056,1984,Cross-Country Skiing,Women's 5 Kilometers,Norway,Women,2,silver,Berit Aunli-Kvello,27.0
1057,1984,Cross-Country Skiing,Women's 5 Kilometers,Czechoslovakia,Women,3,bronze,KvÄ›ta JeriovÃ¡,27.0
1058,1984,Cross-Country Skiing,Women's 10 Kilometers,Finland,Women,1,gold,Marja-Liisa Kirvesniemi-HÃ¤mÃ¤lÃ¤inen,28.0
1059,1984,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,Women,2,silver,Raisa Smetanina,31.0
1060,1984,Cross-Country Skiing,Women's 10 Kilometers,Norway,Women,3,bronze,Brit Pettersen,22.0
1061,1984,Cross-Country Skiing,Women's 20 Kilometers,Finland,Women,1,gold,Marja-Liisa Kirvesniemi-HÃ¤mÃ¤lÃ¤inen,28.0
1062,1984,Cross-Country Skiing,Women's 20 Kilometers,Soviet Union,Women,2,silver,Raisa Smetanina,31.0
1063,1984,Cross-Country Skiing,Women's 20 Kilometers,Norway,Women,3,bronze,Anne Jahren,20.0
1064,1984,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Norway,Women,1,gold,Norway,
1065,1984,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Czechoslovakia,Women,2,silver,Czechoslovakia,
1066,1984,Cross-Country Skiing,Women's 4 Ã— 5-Kilometer Relay,Finland,Women,3,bronze,Finland,
1067,1984,Figure Skating,Men's Singles,United States,Men,1,gold,Scott Hamilton,25.0
1068,1984,Figure Skating,Men's Singles,Canada,Men,2,silver,Brian Orser,22.0
1069,1984,Figure Skating,Men's Singles,Czechoslovakia,Men,3,bronze,Jozef SabovÄÃ­k,20.0
1070,1984,Figure Skating,Mixed Pairs,Soviet Union,Mixed,1,gold,Soviet Union-1,
1071,1984,Figure Skating,Mixed Pairs,United States,Mixed,2,silver,United States-1,
1072,1984,Figure Skating,Mixed Pairs,Soviet Union,Mixed,3,bronze,Soviet Union-2,
1073,1984,Figure Skating,Mixed Ice Dancing,Britain,Mixed,1,gold,Britain-1,
1074,1984,Figure Skating,Mixed Ice Dancing,Soviet Union,Mixed,2,silver,Soviet Union-1,
1075,1984,Figure Skating,Mixed Ice Dancing,Soviet Union,Mixed,3,bronze,Soviet Union-2,
1076,1984,Figure Skating,Women's Singles,East Germany,Women,1,gold,Katarina Witt,18.0
1077,1984,Figure Skating,Women's Singles,United States,Women,2,silver,Rosalyn Sumners,19.0
1078,1984,Figure Skating,Women's Singles,Soviet Union,Women,3,bronze,Kira Ivanova,21.0
1079,1984,Ice Hockey,Men's Ice Hockey,Soviet Union,Men,1,gold,Soviet Union,
1080,1984,Ice Hockey,Men's Ice Hockey,Czechoslovakia,Men,2,silver,Czechoslovakia,
1081,1984,Ice Hockey,Men's Ice Hockey,Sweden,Men,3,bronze,Sweden,
1082,1984,Luge,Men's Singles,Italy,Men,1,gold,Paul Hildgartner,31.0
1083,1984,Luge,Men's Singles,Soviet Union,Men,2,silver,Sergey Danilin,24.0
1084,1984,Luge,Men's Singles,Soviet Union,Men,3,bronze,Valery Dudin,20.0
1085,1984,Luge,Men's Doubles,West Germany,Men,1,gold,West Germany-1,
1086,1984,Luge,Men's Doubles,Soviet Union,Men,2,silver,Soviet Union-1,
1087,1984,Luge,Men's Doubles,East Germany,Men,3,bronze,East Germany-1,
1088,1984,Luge,Women's Singles,East Germany,Women,1,gold,Steffi Walter-Martin,21.0
1089,1984,Luge,Women's Singles,East Germany,Women,2,silver,Bettina Schmidt,23.0
